date,user_id,app,sessions,minutes_used,feature_actions,errors,seat_cost_usd
2026-02-16,155,Notion,4,10,8,0,10
2026-02-16,155,Slack,3,42,12,0,12
2026-02-16,155,Zendesk,1,20,11,0,90
2026-02-16,156,Jira,3,13,15,0,8
2026-02-16,159,Notion,2,26,12,0,10
2026-02-16,160,Slack,3,5,13,0,12
2026-02-16,164,Jira,6,53,51,0,8
2026-02-16,165,Notion,3,37,1,0,10
2026-02-16,166,Salesforce,1,36,18,0,150
2026-02-16,168,Salesforce,4,22,20,0,150
2026-02-16,171,Salesforce,4,39,5,0,150
2026-02-16,172,Google Workspace,2,21,9,0,12
2026-02-16,178,Slack,2,13,14,0,12
2026-02-16,178,HubSpot,3,22,1,0,120
2026-02-16,179,Salesforce,3,13,8,0,150
2026-02-16,179,Slack,4,51,24,1,12
2026-02-16,179,Jira,3,59,45,0,8
2026-02-17,1,Google Workspace,2,25,6,0,12
2026-02-17,4,HubSpot,7,48,44,0,120
2026-02-17,8,Slack,3,13,1,0,12
2026-02-17,14,Zendesk,2,72,34,0,90
2026-02-17,15,Google Workspace,3,41,20,0,12
2026-02-17,23,Google Workspace,3,17,13,0,12
2026-02-17,28,Slack,3,13,7,0,12
2026-02-17,28,HubSpot,1,33,1,0,120
2026-02-17,30,Slack,2,23,19,0,12
2026-02-17,30,Jira,4,25,8,0,8
2026-02-17,33,Google Workspace,7,65,31,0,12
2026-02-17,35,Google Workspace,4,26,11,0,12
2026-02-17,36,Zendesk,1,32,16,0,90
2026-02-17,36,HubSpot,4,16,14,0,120
2026-02-17,39,Google Workspace,3,41,15,0,12
2026-02-17,39,Slack,2,14,14,0,12
2026-02-17,41,Notion,3,23,15,0,10
2026-02-17,42,HubSpot,4,14,1,0,120
2026-02-17,43,Slack,1,6,9,0,12
2026-02-17,47,Google Workspace,1,64,3,0,12
2026-02-17,48,Salesforce,1,28,12,0,150
2026-02-17,48,Zendesk,1,55,25,0,90
2026-02-17,49,HubSpot,1,20,13,0,120
2026-02-17,51,Google Workspace,1,38,1,0,12
2026-02-17,52,Slack,3,21,5,0,12
2026-02-17,53,Slack,2,10,9,0,12
2026-02-17,54,Salesforce,4,17,12,0,150
2026-02-17,57,Salesforce,3,40,10,0,150
2026-02-17,57,Jira,4,21,24,0,8
2026-02-17,59,Salesforce,8,53,20,0,150
2026-02-17,60,Google Workspace,2,34,7,0,12
2026-02-17,65,Notion,2,17,10,0,10
2026-02-17,67,Google Workspace,3,33,7,0,12
2026-02-17,68,Notion,3,23,1,0,10
2026-02-17,70,Google Workspace,2,28,14,0,12
2026-02-17,71,Notion,4,5,57,0,10
2026-02-17,73,Salesforce,6,33,74,0,150
2026-02-17,73,HubSpot,5,43,44,0,120
2026-02-17,73,Jira,6,30,24,0,8
2026-02-17,75,Notion,8,55,35,0,10
2026-02-17,75,Jira,5,57,31,0,8
2026-02-17,76,Slack,2,75,35,1,12
2026-02-17,76,HubSpot,5,84,43,0,120
2026-02-17,78,Salesforce,9,58,36,0,150
2026-02-17,78,HubSpot,3,56,27,0,120
2026-02-17,80,Notion,4,43,1,0,10
2026-02-17,84,Notion,3,27,22,0,10
2026-02-17,84,Salesforce,1,16,6,0,150
2026-02-17,86,Jira,4,27,6,0,8
2026-02-17,91,Jira,3,12,22,0,8
2026-02-17,95,Notion,3,18,28,0,10
2026-02-17,95,HubSpot,2,26,7,0,120
2026-02-17,98,Google Workspace,5,40,4,0,12
2026-02-17,98,Slack,3,35,14,0,12
2026-02-17,101,Slack,2,19,12,0,12
2026-02-17,101,HubSpot,6,11,21,0,120
2026-02-17,103,Zendesk,1,19,11,0,90
2026-02-17,108,Slack,3,19,9,0,12
2026-02-17,111,Salesforce,2,29,20,0,150
2026-02-17,114,Salesforce,4,44,9,0,150
2026-02-17,118,Slack,1,15,7,0,12
2026-02-17,119,HubSpot,3,17,9,0,120
2026-02-17,120,Jira,3,23,13,0,8
2026-02-17,123,Notion,4,22,18,0,10
2026-02-17,123,Slack,2,25,17,0,12
2026-02-17,123,HubSpot,4,27,1,0,120
2026-02-17,124,Google Workspace,2,22,6,0,12
2026-02-17,125,Google Workspace,2,16,8,0,12
2026-02-17,125,Jira,1,14,13,0,8
2026-02-17,129,Notion,3,51,5,0,10
2026-02-17,129,Slack,2,12,4,0,12
2026-02-17,130,Slack,4,25,19,0,12
2026-02-17,130,HubSpot,1,9,1,0,120
2026-02-17,131,Zendesk,2,25,19,0,90
2026-02-17,133,Google Workspace,2,31,17,0,12
2026-02-17,134,Salesforce,1,30,3,0,150
2026-02-17,134,HubSpot,1,27,11,0,120
2026-02-17,135,Slack,4,31,24,0,12
2026-02-17,137,HubSpot,7,5,26,0,120
2026-02-17,139,Google Workspace,4,20,16,0,12
2026-02-17,139,Slack,1,18,1,0,12
2026-02-17,139,Zendesk,1,24,5,0,90
2026-02-17,142,Slack,6,77,32,0,12
2026-02-17,151,HubSpot,4,63,48,0,120
2026-02-17,152,Notion,1,60,19,0,10
2026-02-17,153,HubSpot,4,43,36,0,120
2026-02-17,155,Slack,1,25,5,0,12
2026-02-17,155,Jira,1,19,7,0,8
2026-02-17,160,Slack,3,3,16,0,12
2026-02-17,160,Zendesk,5,27,6,0,90
2026-02-17,161,Slack,1,32,7,0,12
2026-02-17,163,Zendesk,3,24,12,0,90
2026-02-17,163,HubSpot,2,45,10,0,120
2026-02-17,165,Jira,3,3,20,0,8
2026-02-17,165,HubSpot,1,17,18,0,120
2026-02-17,170,Zendesk,5,21,1,0,90
2026-02-17,171,Notion,4,18,14,0,10
2026-02-17,171,Salesforce,4,51,1,0,150
2026-02-17,179,Notion,9,49,48,0,10
2026-02-17,179,Jira,8,63,12,0,8
2026-02-17,180,Jira,5,25,1,0,8
2026-02-18,1,Notion,3,30,13,0,10
2026-02-18,1,Slack,1,31,4,0,12
2026-02-18,1,Jira,3,37,11,0,8
2026-02-18,4,Slack,5,37,12,0,12
2026-02-18,4,HubSpot,7,77,34,0,120
2026-02-18,6,Slack,1,14,10,0,12
2026-02-18,10,Slack,1,40,16,0,12
2026-02-18,12,Notion,6,48,10,0,10
2026-02-18,15,Notion,4,43,13,0,10
2026-02-18,15,Slack,2,6,26,0,12
2026-02-18,16,Google Workspace,3,34,5,0,12
2026-02-18,25,HubSpot,2,17,3,0,120
2026-02-18,26,Slack,3,56,43,0,12
2026-02-18,33,Notion,8,28,51,0,10
2026-02-18,33,Salesforce,4,45,47,0,150
2026-02-18,33,HubSpot,5,59,59,0,120
2026-02-18,35,Salesforce,3,3,12,0,150
2026-02-18,35,HubSpot,3,30,21,0,120
2026-02-18,35,Jira,2,39,9,0,8
2026-02-18,36,Notion,3,37,23,0,10
2026-02-18,36,Google Workspace,3,18,18,0,12
2026-02-18,36,Zendesk,3,9,12,0,90
2026-02-18,38,Salesforce,1,38,10,0,150
2026-02-18,38,Slack,3,15,18,1,12
2026-02-18,41,HubSpot,1,26,3,0,120
2026-02-18,42,Jira,5,14,12,0,8
2026-02-18,46,Slack,9,70,35,0,12
2026-02-18,46,Zendesk,7,82,52,0,90
2026-02-18,50,Jira,7,79,28,0,8
2026-02-18,54,Notion,4,37,11,2,10
2026-02-18,59,Salesforce,5,57,36,0,150
2026-02-18,59,Zendesk,5,50,54,0,90
2026-02-18,62,Google Workspace,2,21,1,0,12
2026-02-18,62,Slack,2,23,13,0,12
2026-02-18,62,Zendesk,3,36,15,0,90
2026-02-18,63,Salesforce,2,19,18,0,150
2026-02-18,66,Salesforce,2,17,1,0,150
2026-02-18,68,Notion,3,9,18,0,10
2026-02-18,71,Slack,2,63,44,0,12
2026-02-18,71,Jira,7,27,8,0,8
2026-02-18,75,Jira,9,46,34,3,8
2026-02-18,76,Zendesk,2,40,33,0,90
2026-02-18,76,HubSpot,6,74,38,0,120
2026-02-18,78,Notion,6,62,37,0,10
2026-02-18,79,Google Workspace,4,20,14,0,12
2026-02-18,79,Zendesk,3,29,17,0,90
2026-02-18,82,Slack,1,35,12,0,12
2026-02-18,84,Google Workspace,4,9,2,0,12
2026-02-18,84,Slack,3,30,10,0,12
2026-02-18,84,HubSpot,1,29,8,0,120
2026-02-18,87,Jira,3,32,18,0,8
2026-02-18,90,HubSpot,1,14,12,0,120
2026-02-18,95,Salesforce,1,34,4,0,150
2026-02-18,95,Zendesk,3,26,7,2,90
2026-02-18,95,Jira,5,16,3,0,8
2026-02-18,96,HubSpot,5,38,4,0,120
2026-02-18,97,Zendesk,1,24,7,0,90
2026-02-18,109,Zendesk,5,36,9,0,90
2026-02-18,110,Slack,4,8,20,0,12
2026-02-18,116,Salesforce,1,9,16,0,150
2026-02-18,116,Zendesk,3,26,2,0,90
2026-02-18,116,HubSpot,1,27,5,0,120
2026-02-18,120,Jira,3,22,18,0,8
2026-02-18,121,Google Workspace,1,19,12,0,12
2026-02-18,123,Google Workspace,1,16,22,0,12
2026-02-18,123,HubSpot,1,16,5,0,120
2026-02-18,131,Salesforce,4,20,8,0,150
2026-02-18,132,Notion,2,6,1,0,10
2026-02-18,135,Google Workspace,6,33,33,0,12
2026-02-18,135,Slack,5,46,38,0,12
2026-02-18,137,Salesforce,8,50,21,0,150
2026-02-18,137,Slack,6,83,39,0,12
2026-02-18,137,HubSpot,5,32,39,0,120
2026-02-18,138,Notion,1,40,6,0,10
2026-02-18,138,Jira,6,38,3,0,8
2026-02-18,144,Google Workspace,3,25,11,0,12
2026-02-18,147,Slack,2,20,18,0,12
2026-02-18,150,Notion,3,3,21,1,10
2026-02-18,150,Google Workspace,3,38,8,0,12
2026-02-18,151,Salesforce,8,21,24,0,150
2026-02-18,153,Slack,11,84,5,0,12
2026-02-18,153,HubSpot,3,62,42,0,120
2026-02-18,154,Slack,4,16,1,0,12
2026-02-18,154,Zendesk,3,50,12,0,90
2026-02-18,154,HubSpot,2,26,2,0,120
2026-02-18,155,Google Workspace,1,16,11,0,12
2026-02-18,155,Salesforce,4,12,3,0,150
2026-02-18,163,Zendesk,5,22,1,0,90
2026-02-18,169,Slack,3,26,36,0,12
2026-02-18,169,HubSpot,4,41,1,0,120
2026-02-18,170,Slack,5,6,9,0,12
2026-02-18,172,Jira,3,5,9,0,8
2026-02-18,174,Slack,2,36,9,0,12
2026-02-18,176,Slack,2,4,14,0,12
2026-02-18,177,HubSpot,4,37,9,0,120
2026-02-18,178,Google Workspace,4,27,1,0,12
2026-02-18,180,Jira,1,27,16,0,8
2026-02-19,2,Salesforce,1,23,26,0,150
2026-02-19,2,Slack,2,34,14,0,12
2026-02-19,3,Google Workspace,3,3,18,0,12
2026-02-19,4,Notion,10,91,20,0,10
2026-02-19,4,Slack,3,40,19,0,12
2026-02-19,4,HubSpot,5,72,40,0,120
2026-02-19,11,Zendesk,2,17,15,0,90
2026-02-19,11,HubSpot,1,31,16,0,120
2026-02-19,13,Slack,3,45,7,0,12
2026-02-19,16,Slack,3,18,1,0,12
2026-02-19,18,Slack,2,13,9,0,12
2026-02-19,23,Zendesk,3,21,5,0,90
2026-02-19,24,Salesforce,3,9,15,0,150
2026-02-19,24,Slack,2,28,4,0,12
2026-02-19,24,Google Workspace,4,13,4,0,12
2026-02-19,25,Jira,3,10,18,0,8
2026-02-19,25,Slack,1,25,8,0,12
2026-02-19,25,HubSpot,1,33,19,0,120
2026-02-19,26,Google Workspace,8,45,24,0,12
2026-02-19,26,Zendesk,6,52,37,0,90
2026-02-19,26,HubSpot,3,47,34,3,120
2026-02-19,32,Salesforce,3,28,21,0,150
2026-02-19,33,Salesforce,3,73,24,0,150
2026-02-19,34,Slack,3,17,15,0,12
2026-02-19,34,Jira,1,13,20,0,8
2026-02-19,36,Zendesk,5,20,16,0,90
2026-02-19,37,Salesforce,2,34,17,3,150
2026-02-19,37,HubSpot,4,38,12,0,120
2026-02-19,38,Zendesk,2,22,18,0,90
2026-02-19,42,Jira,3,22,15,0,8
2026-02-19,46,HubSpot,3,63,25,0,120
2026-02-19,49,Slack,4,37,19,0,12
2026-02-19,49,HubSpot,4,22,14,0,120
2026-02-19,51,Salesforce,1,11,13,0,150
2026-02-19,52,HubSpot,3,34,4,0,120
2026-02-19,53,Google Workspace,3,25,1,0,12
2026-02-19,53,Zendesk,1,36,4,0,90
2026-02-19,56,Zendesk,1,34,12,0,90
2026-02-19,56,HubSpot,1,29,5,0,120
2026-02-19,59,Google Workspace,5,63,39,0,12
2026-02-19,59,Salesforce,6,96,74,0,150
2026-02-19,59,Slack,7,56,49,0,12
2026-02-19,61,Google Workspace,1,20,16,0,12
2026-02-19,61,Slack,2,20,1,0,12
2026-02-19,61,Zendesk,1,22,12,0,90
2026-02-19,69,Google Workspace,1,28,23,0,12
2026-02-19,70,HubSpot,4,27,3,0,120
2026-02-19,75,Zendesk,5,43,21,0,90
2026-02-19,76,Salesforce,4,60,50,0,150
2026-02-19,76,Zendesk,10,69,49,0,90
2026-02-19,76,Jira,5,57,18,0,8
2026-02-19,78,HubSpot,3,21,20,0,120
2026-02-19,81,Google Workspace,2,9,17,0,12
2026-02-19,84,Slack,1,26,1,0,12
2026-02-19,85,Salesforce,4,36,25,1,150
2026-02-19,85,Slack,1,24,10,0,12
2026-02-19,87,Google Workspace,3,27,18,0,12
2026-02-19,89,Slack,3,5,5,0,12
2026-02-19,89,Zendesk,6,46,11,0,90
2026-02-19,89,HubSpot,2,11,13,2,120
2026-02-19,93,Salesforce,3,43,5,0,150
2026-02-19,96,HubSpot,2,16,16,0,120
2026-02-19,99,Google Workspace,3,15,14,0,12
2026-02-19,99,Slack,1,8,1,0,12
2026-02-19,99,HubSpot,2,15,14,0,120
2026-02-19,105,Slack,3,19,19,0,12
2026-02-19,107,Google Workspace,4,36,22,1,12
2026-02-19,108,Google Workspace,5,25,20,1,12
2026-02-19,108,HubSpot,1,32,17,0,120
2026-02-19,109,Slack,3,20,24,0,12
2026-02-19,111,Zendesk,2,33,21,0,90
2026-02-19,113,Notion,2,35,8,0,10
2026-02-19,113,Jira,2,33,5,0,8
2026-02-19,118,Slack,3,23,16,0,12
2026-02-19,118,HubSpot,1,40,15,2,120
2026-02-19,119,Notion,2,20,22,0,10
2026-02-19,120,Slack,1,11,7,0,12
2026-02-19,123,Google Workspace,3,24,10,0,12
2026-02-19,130,HubSpot,2,14,11,0,120
2026-02-19,132,Salesforce,2,3,1,0,150
2026-02-19,138,HubSpot,1,14,4,0,120
2026-02-19,140,Zendesk,2,19,16,0,90
2026-02-19,141,Salesforce,1,33,1,0,150
2026-02-19,144,Zendesk,4,16,8,0,90
2026-02-19,145,Google Workspace,1,24,24,0,12
2026-02-19,146,HubSpot,5,27,11,0,120
2026-02-19,147,Google Workspace,1,33,4,0,12
2026-02-19,147,Salesforce,5,31,15,0,150
2026-02-19,147,Jira,5,21,1,0,8
2026-02-19,150,Google Workspace,2,26,8,0,12
2026-02-19,150,Slack,2,11,22,0,12
2026-02-19,150,Jira,3,22,12,0,8
2026-02-19,151,Salesforce,4,66,51,0,150
2026-02-19,153,Notion,9,49,45,0,10
2026-02-19,153,HubSpot,5,90,27,0,120
2026-02-19,154,Slack,3,31,14,0,12
2026-02-19,156,Google Workspace,5,16,10,1,12
2026-02-19,157,Zendesk,3,20,15,0,90
2026-02-19,158,Slack,1,14,9,0,12
2026-02-19,162,Notion,6,22,7,0,10
2026-02-19,166,Salesforce,3,31,4,0,150
2026-02-19,170,Slack,3,37,19,0,12
2026-02-19,171,Notion,4,23,7,0,10
2026-02-19,171,Slack,2,15,15,0,12
2026-02-19,171,HubSpot,4,45,9,0,120
2026-02-19,172,Salesforce,1,21,6,0,150
2026-02-19,172,Jira,4,14,13,0,8
2026-02-19,173,Google Workspace,3,33,12,0,12
2026-02-19,173,Slack,3,42,12,0,12
2026-02-19,173,HubSpot,3,30,1,0,120
2026-02-19,174,Slack,2,46,16,0,12
2026-02-19,177,Notion,4,39,6,0,10
2026-02-19,178,HubSpot,5,8,2,0,120
2026-02-19,179,Slack,5,40,59,1,12
2026-02-20,3,HubSpot,1,42,1,0,120
2026-02-20,4,Notion,9,86,60,0,10
2026-02-20,4,Slack,8,76,43,0,12
2026-02-20,9,Salesforce,2,46,19,0,150
2026-02-20,9,Slack,4,16,7,0,12
2026-02-20,9,HubSpot,1,28,10,0,120
2026-02-20,12,Google Workspace,6,79,36,0,12
2026-02-20,12,Zendesk,3,63,31,3,90
2026-02-20,12,Notion,4,57,5,0,10
2026-02-20,13,Salesforce,2,13,4,0,150
2026-02-20,14,Google Workspace,5,35,31,1,12
2026-02-20,16,Jira,3,35,6,0,8
2026-02-20,19,Google Workspace,1,19,16,0,12
2026-02-20,21,Slack,2,35,10,1,12
2026-02-20,29,Notion,1,30,4,0,10
2026-02-20,33,Salesforce,4,35,24,0,150
2026-02-20,33,Slack,2,99,22,0,12
2026-02-20,33,HubSpot,3,76,25,0,120
2026-02-20,34,Jira,2,3,10,0,8
2026-02-20,36,Salesforce,2,26,19,0,150
2026-02-20,38,HubSpot,3,7,6,0,120
2026-02-20,39,HubSpot,2,19,8,0,120
2026-02-20,40,Jira,1,38,14,0,8
2026-02-20,41,Salesforce,1,29,7,0,150
2026-02-20,41,Slack,3,27,7,0,12
2026-02-20,41,Jira,2,29,13,0,8
2026-02-20,46,HubSpot,4,32,40,0,120
2026-02-20,47,Google Workspace,3,27,1,0,12
2026-02-20,47,HubSpot,1,41,19,0,120
2026-02-20,50,HubSpot,5,65,32,0,120
2026-02-20,55,Notion,2,28,1,0,10
2026-02-20,58,HubSpot,1,11,13,0,120
2026-02-20,59,Slack,9,38,8,0,12
2026-02-20,60,Google Workspace,3,6,1,0,12
2026-02-20,60,Slack,1,14,1,0,12
2026-02-20,60,HubSpot,4,50,24,0,120
2026-02-20,62,Zendesk,3,31,14,0,90
2026-02-20,63,HubSpot,1,49,2,0,120
2026-02-20,68,Notion,1,19,22,0,10
2026-02-20,68,Salesforce,2,3,14,0,150
2026-02-20,69,Zendesk,4,32,14,1,90
2026-02-20,71,HubSpot,5,58,45,0,120
2026-02-20,73,HubSpot,7,57,26,0,120
2026-02-20,75,Google Workspace,8,35,9,0,12
2026-02-20,78,Salesforce,7,41,38,0,150
2026-02-20,79,Salesforce,2,39,29,0,150
2026-02-20,79,Slack,4,5,11,0,12
2026-02-20,80,Notion,8,21,25,0,10
2026-02-20,81,Google Workspace,3,20,14,0,12
2026-02-20,81,Jira,3,24,14,0,8
2026-02-20,84,Salesforce,3,32,9,0,150
2026-02-20,88,Zendesk,1,25,5,0,90
2026-02-20,88,HubSpot,3,25,5,0,120
2026-02-20,90,Google Workspace,5,12,1,0,12
2026-02-20,90,Salesforce,1,10,21,0,150
2026-02-20,90,Slack,3,18,1,0,12
2026-02-20,93,Salesforce,6,40,42,0,150
2026-02-20,93,Slack,6,20,5,0,12
2026-02-20,96,HubSpot,5,22,17,0,120
2026-02-20,98,Google Workspace,1,19,16,0,12
2026-02-20,98,Slack,3,13,13,0,12
2026-02-20,100,Zendesk,2,32,16,0,90
2026-02-20,105,Slack,3,3,19,0,12
2026-02-20,106,Slack,3,23,4,0,12
2026-02-20,107,Zendesk,1,9,10,0,90
2026-02-20,108,HubSpot,4,32,1,0,120
2026-02-20,111,Google Workspace,1,15,1,0,12
2026-02-20,111,Zendesk,2,8,20,0,90
2026-02-20,112,Google Workspace,3,18,12,0,12
2026-02-20,112,Slack,3,18,12,1,12
2026-02-20,112,Zendesk,3,12,4,0,90
2026-02-20,118,Google Workspace,5,28,16,0,12
2026-02-20,118,Slack,3,38,11,0,12
2026-02-20,121,HubSpot,6,3,2,0,120
2026-02-20,122,HubSpot,2,15,1,0,120
2026-02-20,124,Google Workspace,6,44,3,0,12
2026-02-20,124,Slack,1,43,8,0,12
2026-02-20,124,Jira,1,41,9,0,8
2026-02-20,126,Google Workspace,1,27,11,0,12
2026-02-20,128,HubSpot,2,22,15,0,120
2026-02-20,129,Salesforce,1,39,27,0,150
2026-02-20,129,HubSpot,3,3,2,0,120
2026-02-20,133,Google Workspace,4,46,20,0,12
2026-02-20,135,Salesforce,4,58,9,0,150
2026-02-20,135,Jira,7,91,48,0,8
2026-02-20,137,HubSpot,7,42,36,0,120
2026-02-20,142,Google Workspace,3,30,36,0,12
2026-02-20,146,Notion,3,29,2,0,10
2026-02-20,146,Slack,1,3,1,0,12
2026-02-20,147,HubSpot,3,33,14,0,120
2026-02-20,148,Salesforce,4,5,19,0,150
2026-02-20,148,Slack,3,14,21,0,12
2026-02-20,149,Salesforce,2,7,12,0,150
2026-02-20,150,Slack,2,50,18,0,12
2026-02-20,150,Zendesk,1,21,3,0,90
2026-02-20,151,Salesforce,4,5,45,0,150
2026-02-20,152,Zendesk,3,22,25,0,90
2026-02-20,153,Google Workspace,6,50,25,0,12
2026-02-20,153,HubSpot,8,69,58,0,120
2026-02-20,157,Google Workspace,2,5,12,0,12
2026-02-20,158,Slack,1,3,31,0,12
2026-02-20,160,Jira,3,3,4,0,8
2026-02-20,161,Salesforce,3,29,9,0,150
2026-02-20,161,Slack,7,20,21,0,12
2026-02-20,161,HubSpot,3,36,13,0,120
2026-02-20,164,HubSpot,4,70,25,0,120
2026-02-20,172,Google Workspace,1,11,15,0,12
2026-02-20,173,Google Workspace,1,20,18,0,12
2026-02-20,173,Slack,5,24,9,0,12
2026-02-20,173,HubSpot,1,15,14,0,120
2026-02-20,175,Google Workspace,2,22,17,0,12
2026-02-20,175,Slack,4,17,23,0,12
2026-02-20,175,Zendesk,7,32,26,0,90
2026-02-20,176,Notion,4,41,15,1,10
2026-02-20,176,Slack,2,46,19,0,12
2026-02-20,177,Salesforce,2,24,13,0,150
2026-02-20,178,Slack,1,39,6,0,12
2026-02-20,179,Salesforce,11,80,34,0,150
2026-02-21,2,Salesforce,4,21,8,0,150
2026-02-21,3,Slack,1,41,3,0,12
2026-02-21,4,Notion,4,68,46,0,10
2026-02-21,4,Salesforce,6,94,39,0,150
2026-02-21,5,HubSpot,1,28,20,0,120
2026-02-21,8,Notion,2,15,1,0,10
2026-02-21,8,Jira,3,32,4,0,8
2026-02-21,11,Zendesk,2,22,22,0,90
2026-02-21,16,Zendesk,2,22,14,0,90
2026-02-21,18,Salesforce,2,41,7,0,150
2026-02-21,28,Notion,1,48,5,0,10
2026-02-21,28,Zendesk,2,26,1,0,90
2026-02-21,29,Google Workspace,2,25,24,0,12
2026-02-21,29,Slack,2,15,1,0,12
2026-02-21,29,Jira,3,3,6,0,8
2026-02-21,32,HubSpot,3,19,11,0,120
2026-02-21,33,HubSpot,6,35,29,1,120
2026-02-21,37,Salesforce,1,20,7,0,150
2026-02-21,37,HubSpot,4,14,13,0,120
2026-02-21,41,Zendesk,2,5,17,0,90
2026-02-21,46,HubSpot,1,72,76,0,120
2026-02-21,51,Google Workspace,1,5,27,0,12
2026-02-21,51,Zendesk,2,41,14,0,90
2026-02-21,51,Jira,1,15,25,0,8
2026-02-21,56,Slack,1,40,1,0,12
2026-02-21,56,HubSpot,3,21,7,0,120
2026-02-21,59,Google Workspace,9,44,31,0,12
2026-02-21,59,Salesforce,4,30,38,0,150
2026-02-21,59,Zendesk,6,32,14,0,90
2026-02-21,70,Notion,2,7,14,0,10
2026-02-21,70,Salesforce,1,20,14,0,150
2026-02-21,70,HubSpot,1,20,23,0,120
2026-02-21,73,HubSpot,1,60,17,0,120
2026-02-21,75,Zendesk,6,37,27,0,90
2026-02-21,76,Zendesk,4,21,29,1,90
2026-02-21,77,Slack,3,40,16,0,12
2026-02-21,78,Salesforce,7,41,34,0,150
2026-02-21,78,HubSpot,5,57,22,0,120
2026-02-21,83,Slack,4,31,5,0,12
2026-02-21,84,Salesforce,2,32,5,0,150
2026-02-21,85,Google Workspace,2,51,8,0,12
2026-02-21,85,Zendesk,2,38,23,0,90
2026-02-21,85,HubSpot,1,14,36,0,120
2026-02-21,90,Google Workspace,2,32,2,0,12
2026-02-21,95,Slack,1,34,5,0,12
2026-02-21,97,Zendesk,3,22,1,0,90
2026-02-21,98,Slack,3,13,1,0,12
2026-02-21,98,Zendesk,5,29,19,0,90
2026-02-21,99,Notion,3,10,10,0,10
2026-02-21,99,HubSpot,2,21,1,0,120
2026-02-21,106,Google Workspace,2,27,5,0,12
2026-02-21,109,Slack,3,39,1,0,12
2026-02-21,113,Salesforce,3,42,13,1,150
2026-02-21,113,HubSpot,3,35,6,0,120
2026-02-21,114,Notion,3,43,1,0,10
2026-02-21,119,Salesforce,4,14,8,0,150
2026-02-21,121,Notion,2,36,23,0,10
2026-02-21,122,Salesforce,1,23,9,0,150
2026-02-21,125,Salesforce,5,18,3,0,150
2026-02-21,125,Slack,1,26,17,0,12
2026-02-21,125,Zendesk,1,27,26,0,90
2026-02-21,126,Slack,3,41,10,0,12
2026-02-21,126,Jira,5,3,9,0,8
2026-02-21,128,Slack,1,20,4,0,12
2026-02-21,129,Zendesk,1,41,19,0,90
2026-02-21,129,HubSpot,1,34,1,2,120
2026-02-21,132,HubSpot,3,27,22,0,120
2026-02-21,135,Slack,5,61,8,0,12
2026-02-21,135,HubSpot,5,100,37,0,120
2026-02-21,138,Zendesk,1,17,16,0,90
2026-02-21,140,Google Workspace,3,13,20,0,12
2026-02-21,142,Google Workspace,3,78,18,0,12
2026-02-21,142,Zendesk,6,45,49,0,90
2026-02-21,144,Google Workspace,4,27,5,0,12
2026-02-21,144,Salesforce,3,26,1,0,150
2026-02-21,144,HubSpot,3,23,14,0,120
2026-02-21,145,Slack,4,23,16,0,12
2026-02-21,145,Zendesk,4,39,13,0,90
2026-02-21,145,HubSpot,3,21,14,0,120
2026-02-21,150,Zendesk,2,31,13,0,90
2026-02-21,153,Google Workspace,11,56,31,0,12
2026-02-21,154,Zendesk,2,27,19,0,90
2026-02-21,156,Notion,2,6,10,0,10
2026-02-21,156,Jira,3,27,13,0,8
2026-02-21,158,Google Workspace,4,37,12,0,12
2026-02-21,158,Slack,2,16,13,0,12
2026-02-21,164,Notion,5,47,43,0,10
2026-02-21,164,HubSpot,3,46,31,0,120
2026-02-21,170,Slack,3,37,20,0,12
2026-02-21,174,Notion,1,32,1,0,10
2026-02-21,174,Salesforce,1,10,1,0,150
2026-02-21,176,Google Workspace,1,26,9,0,12
2026-02-21,176,HubSpot,3,26,9,0,120
2026-02-21,178,HubSpot,2,13,1,0,120
2026-02-21,179,HubSpot,9,28,12,0,120
2026-02-22,4,Zendesk,3,24,50,0,90
2026-02-22,10,Zendesk,1,34,25,0,90
2026-02-22,11,Slack,1,51,11,0,12
2026-02-22,11,Zendesk,2,41,1,0,90
2026-02-22,16,Notion,1,23,15,0,10
2026-02-22,16,Zendesk,3,25,4,0,90
2026-02-22,19,Google Workspace,4,44,8,0,12
2026-02-22,19,Zendesk,5,32,7,0,90
2026-02-22,28,Zendesk,5,22,20,0,90
2026-02-22,29,Notion,3,34,21,0,10
2026-02-22,29,Google Workspace,3,48,14,0,12
2026-02-22,32,Salesforce,3,21,1,0,150
2026-02-22,32,Zendesk,1,14,12,0,90
2026-02-22,32,Jira,1,19,7,0,8
2026-02-22,33,HubSpot,5,59,19,0,120
2026-02-22,34,Jira,4,22,8,0,8
2026-02-22,36,Salesforce,4,11,15,0,150
2026-02-22,40,Google Workspace,5,28,13,2,12
2026-02-22,40,Slack,2,31,3,0,12
2026-02-22,40,Jira,4,27,14,0,8
2026-02-22,43,Google Workspace,2,37,22,0,12
2026-02-22,43,Slack,4,15,2,0,12
2026-02-22,46,Google Workspace,6,39,26,1,12
2026-02-22,48,Salesforce,3,19,1,0,150
2026-02-22,49,Notion,3,31,2,0,10
2026-02-22,50,Salesforce,4,105,21,0,150
2026-02-22,56,Notion,4,32,16,0,10
2026-02-22,56,Salesforce,3,3,18,0,150
2026-02-22,56,HubSpot,4,12,13,0,120
2026-02-22,59,Salesforce,6,41,38,0,150
2026-02-22,60,Google Workspace,4,17,21,0,12
